job_position,job_link,job_id,company_name,company_profile,job_location,job_posting_date
"Software Engineer, AI Product",https://www.linkedin.com/jobs/view/software-engineer-ai-product-at-adept-3658631674?refId=567nptPfXdTia28xkcKlhQ%3D%3D&trackingId=%2BuLr8T35pms7gRtSE9WWLw%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card,3658631674,Adept,https://www.linkedin.com/company/adeptai?trk=public_jobs_jserp-result_job-search-card-subtitle,San Francisco Bay Area,2023-12-07
LLM Machine Learning Engineer,https://www.linkedin.com/jobs/view/llm-machine-learning-engineer-at-luca-talent-3774296330?refId=567nptPfXdTia28xkcKlhQ%3D%3D&trackingId=fCibINsnY1gIOeaWUDvbWw%3D%3D&position=22&pageNum=1&trk=public_jobs_jserp-result_search-card,3774296330,Luca Talent,https://www.linkedin.com/company/luca-talent?trk=public_jobs_jserp-result_job-search-card-subtitle,"Los Angeles, CA",2023-11-28
Backend Deployment Engineer,https://www.linkedin.com/jobs/view/backend-deployment-engineer-at-clarifai-3755585968?refId=567nptPfXdTia28xkcKlhQ%3D%3D&trackingId=b05z9j0SaPeUceUnvNVmtA%3D%3D&position=23&pageNum=1&trk=public_jobs_jserp-result_search-card,3755585968,Clarifai,https://www.linkedin.com/company/clarifai?trk=public_jobs_jserp-result_job-search-card-subtitle,"Washington, DC",2023-11-03
Generative AI Engineer,https://www.linkedin.com/jobs/view/generative-ai-engineer-at-smart-it-frame-llc-3790409029?refId=567nptPfXdTia28xkcKlhQ%3D%3D&trackingId=QVUuN4BfpgMx0azR6VWV4w%3D%3D&position=24&pageNum=1&trk=public_jobs_jserp-result_search-card,3790409029,Smart IT Frame LLC,https://www.linkedin.com/company/smart-it-frame-llc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Austin, Texas Metropolitan Area",2023-12-19
Founding Engineer / Head of AI (Consumer),https://www.linkedin.com/jobs/view/founding-engineer-head-of-ai-consumer-at-greylock-3779274348?refId=567nptPfXdTia28xkcKlhQ%3D%3D&trackingId=xzzS0rXzjJYQuzjV9pwNUA%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card,3779274348,Greylock,https://www.linkedin.com/company/greylock-partners?trk=public_jobs_jserp-result_job-search-card-subtitle,New York City Metropolitan Area,2023-12-06
Applied ML Engineer,https://www.linkedin.com/jobs/view/applied-ml-engineer-at-vocode-3724862939?refId=TYxsx82mQsKkv5DfS9E%2Bkw%3D%3D&trackingId=TK6sECdKeZhqcTdmNYIfdw%3D%3D&position=1&pageNum=2&trk=public_jobs_jserp-result_search-card,3724862939,Vocode,https://www.linkedin.com/company/vocode-dev?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Francisco, CA",2023-09-22
AI Engineer,https://www.linkedin.com/jobs/view/ai-engineer-at-warrior-tech-solutions-3778207694?refId=TYxsx82mQsKkv5DfS9E%2Bkw%3D%3D&trackingId=MIjAFVDYzuMZNMQD9v2K3Q%3D%3D&position=2&pageNum=2&trk=public_jobs_jserp-result_search-card,3778207694,Warrior Tech Solutions,https://www.linkedin.com/company/warriortechsolutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Tampa, FL",2023-12-04
Generative AI Engineer,https://www.linkedin.com/jobs/view/generative-ai-engineer-at-first-soft-solutions-llc-3771440596?refId=TYxsx82mQsKkv5DfS9E%2Bkw%3D%3D&trackingId=tIu42iikzPLDcYwAJLyA4g%3D%3D&position=3&pageNum=2&trk=public_jobs_jserp-result_search-card,3771440596,First Soft Solutions LLC,https://www.linkedin.com/company/first-soft-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,United States,2023-11-27
Principal LLM Engineer,https://www.linkedin.com/jobs/view/principal-llm-engineer-at-storm3-3757682792?refId=TYxsx82mQsKkv5DfS9E%2Bkw%3D%3D&trackingId=jawLvl%2BB9pkiX%2FPyBtmcKA%3D%3D&position=4&pageNum=2&trk=public_jobs_jserp-result_search-card,3757682792,Storm3,https://uk.linkedin.com/company/storm3?trk=public_jobs_jserp-result_job-search-card-subtitle,United States,2023-11-28
Large Language Model Engineer,https://www.linkedin.com/jobs/view/large-language-model-engineer-at-kudu-dynamics-llc-3779295116?refId=TYxsx82mQsKkv5DfS9E%2Bkw%3D%3D&trackingId=mKzosGgIeT5zUNHBcD9p2w%3D%3D&position=5&pageNum=2&trk=public_jobs_jserp-result_search-card,3779295116,Kudu Dynamics LLC,https://www.linkedin.com/company/kudu-dynamics-llc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Virginia, United States",2023-12-06
Senior LLM Engineer (Technology Architect),https://www.linkedin.com/jobs/view/senior-llm-engineer-technology-architect-at-neo-prism-solutions-llc-3672801092?refId=TYxsx82mQsKkv5DfS9E%2Bkw%3D%3D&trackingId=ajkq9w5c6z8k%2Bp9Sig8rsA%3D%3D&position=6&pageNum=2&trk=public_jobs_jserp-result_search-card,3672801092,Neo Prism Solutions LLC,https://www.linkedin.com/company/neo-prism-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sunnyvale, CA",2023-07-21
Applied LLM Engineer,https://www.linkedin.com/jobs/view/applied-llm-engineer-at-robin-ai-3762801279?refId=TYxsx82mQsKkv5DfS9E%2Bkw%3D%3D&trackingId=w1pU3huqMnJx7FA9A9GqZg%3D%3D&position=7&pageNum=2&trk=public_jobs_jserp-result_search-card,3762801279,Robin AI,https://uk.linkedin.com/company/robinai?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY",2023-11-13
LLM Machine Learning Engineer,https://www.linkedin.com/jobs/view/llm-machine-learning-engineer-at-luca-talent-3774292524?refId=TYxsx82mQsKkv5DfS9E%2Bkw%3D%3D&trackingId=zxbuxUEA2TPjbQnZvpZv0Q%3D%3D&position=8&pageNum=2&trk=public_jobs_jserp-result_search-card,3774292524,Luca Talent,https://www.linkedin.com/company/luca-talent?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Francisco, CA",2023-11-28
Founding Engineer,https://www.linkedin.com/jobs/view/founding-engineer-at-junior-3780811153?refId=TYxsx82mQsKkv5DfS9E%2Bkw%3D%3D&trackingId=IK3VxFsuEFbD2NZHzARo7w%3D%3D&position=9&pageNum=2&trk=public_jobs_jserp-result_search-card,3780811153,Junior,https://www.linkedin.com/company/myjunior?trk=public_jobs_jserp-result_job-search-card-subtitle,New York City Metropolitan Area,2023-12-06
Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-kudu-dynamics-llc-3762443783?refId=TYxsx82mQsKkv5DfS9E%2Bkw%3D%3D&trackingId=gDH5ZgkZDRB%2BFGq%2FHvvMyg%3D%3D&position=10&pageNum=2&trk=public_jobs_jserp-result_search-card,3762443783,Kudu Dynamics LLC,https://www.linkedin.com/company/kudu-dynamics-llc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Columbus, OH",2023-10-19
Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-kudu-dynamics-llc-3762446535?refId=TYxsx82mQsKkv5DfS9E%2Bkw%3D%3D&trackingId=OZdg0QiDAkt1eHL%2FoyPc0w%3D%3D&position=11&pageNum=2&trk=public_jobs_jserp-result_search-card,3762446535,Kudu Dynamics LLC,https://www.linkedin.com/company/kudu-dynamics-llc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chantilly, VA",2023-10-19
Research Engineer - Decision Making - FAIR Labs,https://www.linkedin.com/jobs/view/research-engineer-decision-making-fair-labs-at-meta-3745749570?refId=TYxsx82mQsKkv5DfS9E%2Bkw%3D%3D&trackingId=W0ujfAgb7KJKk8C53c5cUg%3D%3D&position=12&pageNum=2&trk=public_jobs_jserp-result_search-card,3745749570,Meta,https://www.linkedin.com/company/meta?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY",2023-11-30
Deep Learning Performance Engineer,https://www.linkedin.com/jobs/view/deep-learning-performance-engineer-at-anyscale-3737711421?refId=TYxsx82mQsKkv5DfS9E%2Bkw%3D%3D&trackingId=MdxuD3mmRAc681m6Fu8pcg%3D%3D&position=13&pageNum=2&trk=public_jobs_jserp-result_search-card,3737711421,Anyscale,https://www.linkedin.com/company/joinanyscale?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Francisco, CA",2023-12-19
RF/WiFi Automation Engineer,https://www.linkedin.com/jobs/view/rf-wifi-automation-engineer-at-infosys-3759374566?refId=TYxsx82mQsKkv5DfS9E%2Bkw%3D%3D&trackingId=%2FqeHE5jQepflVTjLF2veKg%3D%3D&position=14&pageNum=2&trk=public_jobs_jserp-result_search-card,3759374566,Infosys,https://in.linkedin.com/company/infosys?trk=public_jobs_jserp-result_job-search-card-subtitle,"Downingtown, PA",2023-11-30
Generative AI Engineer,https://www.linkedin.com/jobs/view/generative-ai-engineer-at-first-soft-solutions-llc-3733285506?refId=TYxsx82mQsKkv5DfS9E%2Bkw%3D%3D&trackingId=hM2qzbbhRAhO9LHmlCTU9g%3D%3D&position=15&pageNum=2&trk=public_jobs_jserp-result_search-card,3733285506,First Soft Solutions LLC,https://www.linkedin.com/company/first-soft-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,United States,2023-10-05
"Founding Engineer, Data Product",https://www.linkedin.com/jobs/view/founding-engineer-data-product-at-fabi-ai-3774116800?refId=TYxsx82mQsKkv5DfS9E%2Bkw%3D%3D&trackingId=XI8Jm40%2Buy4v%2BlVSGqSX%2BQ%3D%3D&position=16&pageNum=2&trk=public_jobs_jserp-result_search-card,3774116800,Fabi.ai,https://www.linkedin.com/company/fabi-ai?trk=public_jobs_jserp-result_job-search-card-subtitle,San Francisco Bay Area,2023-12-12
Research Engineer - Decision Making - FAIR Labs,https://www.linkedin.com/jobs/view/research-engineer-decision-making-fair-labs-at-meta-3745751406?refId=TYxsx82mQsKkv5DfS9E%2Bkw%3D%3D&trackingId=I8%2BtXIl4jtacmiDm1oFKDg%3D%3D&position=17&pageNum=2&trk=public_jobs_jserp-result_search-card,3745751406,Meta,https://www.linkedin.com/company/meta?trk=public_jobs_jserp-result_job-search-card-subtitle,"Seattle, WA",2023-12-02
Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-kudu-dynamics-llc-3762446263?refId=TYxsx82mQsKkv5DfS9E%2Bkw%3D%3D&trackingId=iXY06rhicus8CLQNHGrUtA%3D%3D&position=18&pageNum=2&trk=public_jobs_jserp-result_search-card,3762446263,Kudu Dynamics LLC,https://www.linkedin.com/company/kudu-dynamics-llc?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Antonio, TX",2023-10-19
"Software Engineer, AI and LLM Applications",https://www.linkedin.com/jobs/view/software-engineer-ai-and-llm-applications-at-airbyte-3730984122?refId=TYxsx82mQsKkv5DfS9E%2Bkw%3D%3D&trackingId=kdyyYJmPKjvI10ZzO54WQg%3D%3D&position=19&pageNum=2&trk=public_jobs_jserp-result_search-card,3730984122,Airbyte,https://www.linkedin.com/company/airbytehq?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Francisco, CA",2023-10-02
Research Engineer - Decision Making - FAIR Labs,https://www.linkedin.com/jobs/view/research-engineer-decision-making-fair-labs-at-meta-3745753304?refId=TYxsx82mQsKkv5DfS9E%2Bkw%3D%3D&trackingId=7fesFjaEqZ5mzIF1HK1lPg%3D%3D&position=20&pageNum=2&trk=public_jobs_jserp-result_search-card,3745753304,Meta,https://www.linkedin.com/company/meta?trk=public_jobs_jserp-result_job-search-card-subtitle,"Menlo Park, CA",2023-12-02
Founding AI Engineer,https://www.linkedin.com/jobs/view/founding-ai-engineer-at-rogo-3759633601?refId=TYxsx82mQsKkv5DfS9E%2Bkw%3D%3D&trackingId=0UPR%2BxPabmxwsMX0EZe75w%3D%3D&position=21&pageNum=2&trk=public_jobs_jserp-result_search-card,3759633601,Rogo,https://www.linkedin.com/company/rogodata?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY",2023-11-06
"Data Engineer, LLM",https://www.linkedin.com/jobs/view/data-engineer-llm-at-genentech-3772239502?refId=TYxsx82mQsKkv5DfS9E%2Bkw%3D%3D&trackingId=%2Fs1Zy%2B5zEw%2FsuqyYTPH%2FUg%3D%3D&position=22&pageNum=2&trk=public_jobs_jserp-result_search-card,3772239502,Genentech,https://www.linkedin.com/company/genentech?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY",2023-12-02
"🔨 Founding Engineer, AI",https://www.linkedin.com/jobs/view/%F0%9F%94%A8-founding-engineer-ai-at-inventive-3709957625?refId=TYxsx82mQsKkv5DfS9E%2Bkw%3D%3D&trackingId=eZ%2B1XqJ91RQZoVsLcMJt3A%3D%3D&position=23&pageNum=2&trk=public_jobs_jserp-result_search-card,3709957625,Inventive,https://www.linkedin.com/company/madeinventive?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Francisco, CA",2023-08-11
Prompt Engineer,https://www.linkedin.com/jobs/view/prompt-engineer-at-kindo-3641793863?refId=TYxsx82mQsKkv5DfS9E%2Bkw%3D%3D&trackingId=re4q21IRqH69X%2BbCiQK7ng%3D%3D&position=24&pageNum=2&trk=public_jobs_jserp-result_search-card,3641793863,Kindo,https://www.linkedin.com/company/kindo-ai?trk=public_jobs_jserp-result_job-search-card-subtitle,"Los Angeles, CA",2023-06-22
AI/ML Engineer,https://www.linkedin.com/jobs/view/ai-ml-engineer-at-mach49-3766529234?refId=TYxsx82mQsKkv5DfS9E%2Bkw%3D%3D&trackingId=UYS6WFwCM97ozAzL%2FxS%2FTw%3D%3D&position=25&pageNum=2&trk=public_jobs_jserp-result_search-card,3766529234,Mach49,https://www.linkedin.com/company/mach49?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Francisco, CA",2023-11-28
"Machine Learning Data Engineer - WATER STREET, NY",https://www.linkedin.com/jobs/view/machine-learning-data-engineer-water-street-ny-at-momento-usa-llc-3736678831?refId=HH5j7hX20Kv38GPKNQmLzg%3D%3D&trackingId=s3NLvchBvPbOD92eOcKkdw%3D%3D&position=1&pageNum=3&trk=public_jobs_jserp-result_search-card,3736678831,Momento USA LLC,https://www.linkedin.com/company/momento-usa-llc?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY",2023-10-12
Sr. Engineer - Generative AI,https://www.linkedin.com/jobs/view/sr-engineer-generative-ai%C2%A0-at-epsoft-3761819240?refId=HH5j7hX20Kv38GPKNQmLzg%3D%3D&trackingId=fQ3wLP0iCIDVgR6s2gQH0w%3D%3D&position=2&pageNum=3&trk=public_jobs_jserp-result_search-card,3761819240,EPSoft,https://www.linkedin.com/company/epsoft-co?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dallas, TX",2023-11-16
Fullstack Engineer,https://www.linkedin.com/jobs/view/fullstack-engineer-at-vocode-3766393977?refId=HH5j7hX20Kv38GPKNQmLzg%3D%3D&trackingId=y%2FHAIFPRVF%2BxDNcinV%2BVbw%3D%3D&position=3&pageNum=3&trk=public_jobs_jserp-result_search-card,3766393977,Vocode,https://www.linkedin.com/company/vocode-dev?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Francisco, CA",2023-11-22
Research Engineer - Decision Making - FAIR Labs,https://www.linkedin.com/jobs/view/research-engineer-decision-making-fair-labs-at-meta-3745751406?refId=HH5j7hX20Kv38GPKNQmLzg%3D%3D&trackingId=4%2F%2Fzo%2BkXK3aHUfWovEHFlA%3D%3D&position=4&pageNum=3&trk=public_jobs_jserp-result_search-card,3745751406,Meta,https://www.linkedin.com/company/meta?trk=public_jobs_jserp-result_job-search-card-subtitle,"Seattle, WA",2023-12-02
Research Engineer - Decision Making - FAIR Labs,https://www.linkedin.com/jobs/view/research-engineer-decision-making-fair-labs-at-meta-3745749569?refId=HH5j7hX20Kv38GPKNQmLzg%3D%3D&trackingId=%2FwZxePlY%2FO5whdObsM%2FGpg%3D%3D&position=5&pageNum=3&trk=public_jobs_jserp-result_search-card,3745749569,Meta,https://www.linkedin.com/company/meta?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bellevue, WA",2023-12-02
Deep Learning Performance Engineer,https://www.linkedin.com/jobs/view/deep-learning-performance-engineer-at-anyscale-3737711421?refId=HH5j7hX20Kv38GPKNQmLzg%3D%3D&trackingId=UBbn7dPesFze3W77NS1ZUA%3D%3D&position=6&pageNum=3&trk=public_jobs_jserp-result_search-card,3737711421,Anyscale,https://www.linkedin.com/company/joinanyscale?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Francisco, CA",2023-12-19
LLM Engineer,https://www.linkedin.com/jobs/view/llm-engineer-at-diverse-lynx-3668484819?refId=HH5j7hX20Kv38GPKNQmLzg%3D%3D&trackingId=PIZ%2FeNOcwtEfRC6EDDK65g%3D%3D&position=7&pageNum=3&trk=public_jobs_jserp-result_search-card,3668484819,Diverse Lynx,https://www.linkedin.com/company/diverselynx?trk=public_jobs_jserp-result_job-search-card-subtitle,"Austin, TX",2023-07-19
Engineer / Writer,https://www.linkedin.com/jobs/view/engineer-writer-at-beam-3774342414?refId=HH5j7hX20Kv38GPKNQmLzg%3D%3D&trackingId=GuQ1lKC2X%2F%2FANVljxfa8JQ%3D%3D&position=8&pageNum=3&trk=public_jobs_jserp-result_search-card,3774342414,Beam,https://www.linkedin.com/company/slai-labs?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY",2023-11-30
Customer Solutions Engineer,https://www.linkedin.com/jobs/view/customer-solutions-engineer-at-ultipa-3785007740?refId=HH5j7hX20Kv38GPKNQmLzg%3D%3D&trackingId=92agGaYYCJQIRzEkVRtA3Q%3D%3D&position=9&pageNum=3&trk=public_jobs_jserp-result_search-card,3785007740,Ultipa,https://www.linkedin.com/company/ultipa?trk=public_jobs_jserp-result_job-search-card-subtitle,United States,2023-12-20
LLM Research Engineer,https://www.linkedin.com/jobs/view/llm-research-engineer-at-robin-ai-3700410572?refId=HH5j7hX20Kv38GPKNQmLzg%3D%3D&trackingId=bWsM1qLutAG0toNav%2BC01A%3D%3D&position=10&pageNum=3&trk=public_jobs_jserp-result_search-card,3700410572,Robin AI,https://uk.linkedin.com/company/robinai?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY",2023-08-25
GenAI Lead Engineer - AI/ML Strong Background – Startup Experience is great to have,https://www.linkedin.com/jobs/view/genai-lead-engineer-ai-ml-strong-background-%E2%80%93-startup-experience-is-great-to-have-at-the-aes-group-3768334587?refId=HH5j7hX20Kv38GPKNQmLzg%3D%3D&trackingId=khJjISU1rUuiixIpyP71Mg%3D%3D&position=11&pageNum=3&trk=public_jobs_jserp-result_search-card,3768334587,The AES Group,https://www.linkedin.com/company/the-aes-group?trk=public_jobs_jserp-result_job-search-card-subtitle,United States,2023-11-17
