job_position,job_link,job_id,company_name,company_profile,job_location,job_posting_date
Entry Level Data Scientist(REMOTE),https://www.linkedin.com/jobs/view/entry-level-data-scientist-remote-at-synergisticit-3767593641?refId=2tawVZ%2FH6RMZx9BXZ0pHdA%3D%3D&trackingId=IM0TQCdh5oSKtqD2V4Fnkw%3D%3D&position=18&pageNum=6&trk=public_jobs_jserp-result_search-card,3767593641,SynergisticIT,https://www.linkedin.com/company/synergisticit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Houston, TX",2023-11-28
Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-allstem-connections-3777346302?refId=2tawVZ%2FH6RMZx9BXZ0pHdA%3D%3D&trackingId=1jOtwtW3FSqUbxX8tuekkA%3D%3D&position=19&pageNum=6&trk=public_jobs_jserp-result_search-card,3777346302,AllSTEM Connections,https://www.linkedin.com/company/allstemconnections?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Diego, CA",2023-12-16
Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-tallywell-3787559985?refId=2tawVZ%2FH6RMZx9BXZ0pHdA%3D%3D&trackingId=KCDIJ%2FBLOVJZyhct%2BJvyCQ%3D%3D&position=20&pageNum=6&trk=public_jobs_jserp-result_search-card,3787559985,tallywell,https://www.linkedin.com/company/tallywell?trk=public_jobs_jserp-result_job-search-card-subtitle,"Philadelphia, PA",2023-12-16
Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-infovision-inc-3783947096?refId=2tawVZ%2FH6RMZx9BXZ0pHdA%3D%3D&trackingId=LORA1Z1J9EOTyMJwbhaXig%3D%3D&position=21&pageNum=6&trk=public_jobs_jserp-result_search-card,3783947096,InfoVision Inc.,https://www.linkedin.com/company/infovision?trk=public_jobs_jserp-result_job-search-card-subtitle,"Richardson, TX",2023-12-13
Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-brooksource-3775446681?refId=2tawVZ%2FH6RMZx9BXZ0pHdA%3D%3D&trackingId=xFgYvf2ptvrwhX1bfp8gLQ%3D%3D&position=22&pageNum=6&trk=public_jobs_jserp-result_search-card,3775446681,Brooksource,https://www.linkedin.com/company/brooksource?trk=public_jobs_jserp-result_job-search-card-subtitle,"Indianapolis, IN",2023-12-06
Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-prime-software-technologies-inc-3783925586?refId=2tawVZ%2FH6RMZx9BXZ0pHdA%3D%3D&trackingId=PhYC1eQjpKms5Z0wFoy4Hw%3D%3D&position=23&pageNum=6&trk=public_jobs_jserp-result_search-card,3783925586,"Prime Software Technologies, Inc.",https://www.linkedin.com/company/prime-software-technologies-inc.?trk=public_jobs_jserp-result_job-search-card-subtitle,"Austin, Texas Metropolitan Area",2023-12-13
Data Scientist-IC2,https://www.linkedin.com/jobs/view/data-scientist-ic2-at-ask-consulting-3782411242?refId=2tawVZ%2FH6RMZx9BXZ0pHdA%3D%3D&trackingId=ePXe5jL%2F8yd6jqc2NBQcWQ%3D%3D&position=24&pageNum=6&trk=public_jobs_jserp-result_search-card,3782411242,ASK Consulting,https://www.linkedin.com/company/ask-consulting-?trk=public_jobs_jserp-result_job-search-card-subtitle,"Santa Clara, CA",2023-12-11
Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-roc-search-3778896402?refId=2tawVZ%2FH6RMZx9BXZ0pHdA%3D%3D&trackingId=Od41daWg1j32n04im%2Boarw%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card,3778896402,Roc Search,https://uk.linkedin.com/company/roc-search?trk=public_jobs_jserp-result_job-search-card-subtitle,"Texas, United States",2023-12-11
Data Science Specialist/Python Developer,https://www.linkedin.com/jobs/view/data-science-specialist-python-developer-at-klout-kast-3788870715?refId=cpN77IPvM%2FMnQI0Iw0vZBw%3D%3D&trackingId=1VGniO9ws%2FFKbvGy96ZoNg%3D%3D&position=1&pageNum=7&trk=public_jobs_jserp-result_search-card,3788870715,Klout Kast,https://www.linkedin.com/company/kloutkast?trk=public_jobs_jserp-result_job-search-card-subtitle,"Baton Rouge, LA",2023-12-18
Entry Level Data Scientist (Remote),https://www.linkedin.com/jobs/view/entry-level-data-scientist-remote-at-synergisticit-3767589892?refId=cpN77IPvM%2FMnQI0Iw0vZBw%3D%3D&trackingId=qVfCSxWsSf7JHHAuHqumYw%3D%3D&position=2&pageNum=7&trk=public_jobs_jserp-result_search-card,3767589892,SynergisticIT,https://www.linkedin.com/company/synergisticit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Los Angeles, CA",2023-11-28
Senior Data Scientist,https://www.linkedin.com/jobs/view/senior-data-scientist-at-chi-square-analytics-3788647493?refId=cpN77IPvM%2FMnQI0Iw0vZBw%3D%3D&trackingId=VoosPVAcKPxBdQnpi%2Bi3PA%3D%3D&position=3&pageNum=7&trk=public_jobs_jserp-result_search-card,3788647493,Chi Square Analytics,https://uk.linkedin.com/company/chi-square-analytics?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, United States",2023-12-20
"Decision Scientist, Disputes & Risk Partnerships - Afterpay",https://www.linkedin.com/jobs/view/decision-scientist-disputes-risk-partnerships-afterpay-at-cash-app-3784940112?refId=cpN77IPvM%2FMnQI0Iw0vZBw%3D%3D&trackingId=Jkcswee1PeP2qHbzNDjaCA%3D%3D&position=4&pageNum=7&trk=public_jobs_jserp-result_search-card,3784940112,Cash App,https://www.linkedin.com/company/cash-app?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Francisco, CA",2023-12-12
Data Scientist III (LLM Researcher),https://www.linkedin.com/jobs/view/data-scientist-iii-llm-researcher-at-codametrix-3787775985?refId=cpN77IPvM%2FMnQI0Iw0vZBw%3D%3D&trackingId=%2BOSR8IbmhiPmb6JJjibqZQ%3D%3D&position=5&pageNum=7&trk=public_jobs_jserp-result_search-card,3787775985,CODAMETRIX,https://www.linkedin.com/company/codametrix?trk=public_jobs_jserp-result_job-search-card-subtitle,"Boston, MA",2023-12-16
Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-stripe-3782575054?refId=cpN77IPvM%2FMnQI0Iw0vZBw%3D%3D&trackingId=TbiP59LSNbiOVPWqp6%2BUFw%3D%3D&position=6&pageNum=7&trk=public_jobs_jserp-result_search-card,3782575054,Stripe,https://www.linkedin.com/company/stripe?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, United States",2023-12-08
Junior Data Scientist (Remote),https://www.linkedin.com/jobs/view/junior-data-scientist-remote-at-synergisticit-3767592698?refId=cpN77IPvM%2FMnQI0Iw0vZBw%3D%3D&trackingId=4%2Ff%2FsEnVSNGOzPTAojDoGA%3D%3D&position=7&pageNum=7&trk=public_jobs_jserp-result_search-card,3767592698,SynergisticIT,https://www.linkedin.com/company/synergisticit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Philadelphia, PA",2023-11-28
Entry Level Data Scientist (Remote),https://www.linkedin.com/jobs/view/entry-level-data-scientist-remote-at-synergisticit-3767590752?refId=cpN77IPvM%2FMnQI0Iw0vZBw%3D%3D&trackingId=%2FS2Ws%2BGkFdjukXQvvsex5w%3D%3D&position=8&pageNum=7&trk=public_jobs_jserp-result_search-card,3767590752,SynergisticIT,https://www.linkedin.com/company/synergisticit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Escondido, CA",2023-11-28
Marketing Data Scientist,https://www.linkedin.com/jobs/view/marketing-data-scientist-at-sud-recruiting-3775453083?refId=cpN77IPvM%2FMnQI0Iw0vZBw%3D%3D&trackingId=sJDs6%2BspIHSXTLfXXSP9Pw%3D%3D&position=9&pageNum=7&trk=public_jobs_jserp-result_search-card,3775453083,Sud Recruiting,https://www.linkedin.com/company/sud-recruiting?trk=public_jobs_jserp-result_job-search-card-subtitle,United States,2023-12-06
Data Scientist - Fed,https://www.linkedin.com/jobs/view/data-scientist-fed-at-paradyme-inc-3779799025?refId=cpN77IPvM%2FMnQI0Iw0vZBw%3D%3D&trackingId=IqVO1XQVQwzJ1O1wGVvChw%3D%3D&position=10&pageNum=7&trk=public_jobs_jserp-result_search-card,3779799025,"Paradyme, Inc.",https://www.linkedin.com/company/paradyme?trk=public_jobs_jserp-result_job-search-card-subtitle,"Tysons Corner, VA",2023-12-05
"Software Engineer, AI",https://www.linkedin.com/jobs/view/software-engineer-ai-at-fieldguide-3786892807?refId=cpN77IPvM%2FMnQI0Iw0vZBw%3D%3D&trackingId=y7HMvTUk57nUMIAw9zEMHQ%3D%3D&position=11&pageNum=7&trk=public_jobs_jserp-result_search-card,3786892807,Fieldguide,https://www.linkedin.com/company/fieldguide-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,United States,2023-12-15
Equity Research Data Strategy - Data Scientist,https://www.linkedin.com/jobs/view/equity-research-data-strategy-data-scientist-at-jefferies-3775822303?refId=cpN77IPvM%2FMnQI0Iw0vZBw%3D%3D&trackingId=c2emAdC4OUboeD9EVUg7SA%3D%3D&position=12&pageNum=7&trk=public_jobs_jserp-result_search-card,3775822303,Jefferies,https://www.linkedin.com/company/jefferies?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY",2023-11-30
Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-wellth-3772677686?refId=cpN77IPvM%2FMnQI0Iw0vZBw%3D%3D&trackingId=PldAg3Fp3UNqRbdUSWd08w%3D%3D&position=13&pageNum=7&trk=public_jobs_jserp-result_search-card,3772677686,Wellth,https://www.linkedin.com/company/wellth?trk=public_jobs_jserp-result_job-search-card-subtitle,"Marina del Rey, CA",2023-11-28
Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-incedo-inc-3775087920?refId=cpN77IPvM%2FMnQI0Iw0vZBw%3D%3D&trackingId=EoIOgcOfyS7aBPhrvhb3Bw%3D%3D&position=14&pageNum=7&trk=public_jobs_jserp-result_search-card,3775087920,Incedo Inc.,https://www.linkedin.com/company/incedo-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Basking Ridge, NJ",2023-11-30
Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-acro-service-corp-3780035393?refId=cpN77IPvM%2FMnQI0Iw0vZBw%3D%3D&trackingId=FT1fmuqAQof%2FviXNeS%2BFWw%3D%3D&position=15&pageNum=7&trk=public_jobs_jserp-result_search-card,3780035393,Acro Service Corp,https://www.linkedin.com/company/acro-service-corp?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mountain View, CA",2023-12-12
Senior Data Scientist,https://www.linkedin.com/jobs/view/senior-data-scientist-at-snipehire-3787766842?refId=cpN77IPvM%2FMnQI0Iw0vZBw%3D%3D&trackingId=tvabyPSxg1Tusa6MBQ2Z3w%3D%3D&position=16&pageNum=7&trk=public_jobs_jserp-result_search-card,3787766842,snipeHIRE,https://www.linkedin.com/company/snipehire?trk=public_jobs_jserp-result_job-search-card-subtitle,"Houston, TX",2023-12-16
Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-mcintire-solutions-llc-3787748022?refId=cpN77IPvM%2FMnQI0Iw0vZBw%3D%3D&trackingId=wyErrYgnNXXAHPBJnqj0aQ%3D%3D&position=17&pageNum=7&trk=public_jobs_jserp-result_search-card,3787748022,"McIntire Solutions, LLC",https://www.linkedin.com/company/mcintire-solutions-llc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Springfield, VA",2023-12-16
Entry level data scientist,https://www.linkedin.com/jobs/view/entry-level-data-scientist-at-synergisticit-3767592450?refId=cpN77IPvM%2FMnQI0Iw0vZBw%3D%3D&trackingId=v%2BfZqPc%2FzSR9ImS2yMyEnA%3D%3D&position=18&pageNum=7&trk=public_jobs_jserp-result_search-card,3767592450,SynergisticIT,https://www.linkedin.com/company/synergisticit?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Jose, CA",2023-11-28
Data Scientist (Entry Level),https://www.linkedin.com/jobs/view/data-scientist-entry-level-at-synergisticit-3767591759?refId=cpN77IPvM%2FMnQI0Iw0vZBw%3D%3D&trackingId=OwTzRByFdrgLMaK1RE70qQ%3D%3D&position=19&pageNum=7&trk=public_jobs_jserp-result_search-card,3767591759,SynergisticIT,https://www.linkedin.com/company/synergisticit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Los Angeles, CA",2023-11-28
Lead Machine Learning Ops Engineer,https://www.linkedin.com/jobs/view/lead-machine-learning-ops-engineer-at-mcdonald-s-3776647493?refId=cpN77IPvM%2FMnQI0Iw0vZBw%3D%3D&trackingId=9yPx4lzIUOzq66lhKUZj5A%3D%3D&position=20&pageNum=7&trk=public_jobs_jserp-result_search-card,3776647493,McDonald's,https://www.linkedin.com/company/mcdonald%27s-corporation?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chicago, IL",2023-12-07
Junior Data Scientist (Remote),https://www.linkedin.com/jobs/view/junior-data-scientist-remote-at-synergisticit-3767590870?refId=cpN77IPvM%2FMnQI0Iw0vZBw%3D%3D&trackingId=RRbXOrCq4pUR7BxhO56TsA%3D%3D&position=21&pageNum=7&trk=public_jobs_jserp-result_search-card,3767590870,SynergisticIT,https://www.linkedin.com/company/synergisticit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chicago, IL",2023-11-28
Entry Level Data Scientist,https://www.linkedin.com/jobs/view/entry-level-data-scientist-at-synergisticit-3767589779?refId=cpN77IPvM%2FMnQI0Iw0vZBw%3D%3D&trackingId=wLHak42nsGvMtyAXhR66jw%3D%3D&position=22&pageNum=7&trk=public_jobs_jserp-result_search-card,3767589779,SynergisticIT,https://www.linkedin.com/company/synergisticit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Brooklyn, NY",2023-11-28
Associate Data Scientist,https://www.linkedin.com/jobs/view/associate-data-scientist-at-callaway-golf-3786296447?refId=cpN77IPvM%2FMnQI0Iw0vZBw%3D%3D&trackingId=Kf0U0yBfI8j06Dnh69IdCQ%3D%3D&position=23&pageNum=7&trk=public_jobs_jserp-result_search-card,3786296447,Callaway Golf,https://www.linkedin.com/company/callaway-golf?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chicopee, MA",2023-12-14
Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-excelon-solutions-3782229208?refId=cpN77IPvM%2FMnQI0Iw0vZBw%3D%3D&trackingId=K1qhTLrnHm94qSJhFdwblw%3D%3D&position=24&pageNum=7&trk=public_jobs_jserp-result_search-card,3782229208,Excelon Solutions,https://www.linkedin.com/company/excelon-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Austin, TX",2023-12-15
Machine Learning Engineer Intern (PhD)- OPPO Health Lab,https://www.linkedin.com/jobs/view/machine-learning-engineer-intern-phd-oppo-health-lab-at-oppo-3782102740?refId=cpN77IPvM%2FMnQI0Iw0vZBw%3D%3D&trackingId=IP46Gy2pSq2OMLP2nm1Tyw%3D%3D&position=25&pageNum=7&trk=public_jobs_jserp-result_search-card,3782102740,OPPO,https://cn.linkedin.com/company/oppo?trk=public_jobs_jserp-result_job-search-card-subtitle,"Palo Alto, CA",2023-12-08
Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-fulcrum-digital-inc-3779217015?refId=FFr7vSuLo4fwIjwGAqUgBQ%3D%3D&trackingId=427nsklMX%2BNpTK1pUaA%2FMg%3D%3D&position=1&pageNum=8&trk=public_jobs_jserp-result_search-card,3779217015,Fulcrum Digital Inc,https://www.linkedin.com/company/fulcrum-digital?trk=public_jobs_jserp-result_job-search-card-subtitle,"Edison, NJ",2023-12-06
Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-radley-james-3783659834?refId=FFr7vSuLo4fwIjwGAqUgBQ%3D%3D&trackingId=GGeRt1s3ytklz4nHOliepQ%3D%3D&position=2&pageNum=8&trk=public_jobs_jserp-result_search-card,3783659834,Radley James,https://uk.linkedin.com/company/radley-james?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dallas, TX",2023-12-11
Senior Data Scientist,https://www.linkedin.com/jobs/view/senior-data-scientist-at-modmed-3783822787?refId=FFr7vSuLo4fwIjwGAqUgBQ%3D%3D&trackingId=qiHsuZdpK9862ocLi4qr2w%3D%3D&position=3&pageNum=8&trk=public_jobs_jserp-result_search-card,3783822787,ModMed,https://www.linkedin.com/company/modernizing-medicine?trk=public_jobs_jserp-result_job-search-card-subtitle,United States,2023-12-11
Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-twill-3783674794?refId=FFr7vSuLo4fwIjwGAqUgBQ%3D%3D&trackingId=RfbUhv2lmzIlUCYMIGuFVw%3D%3D&position=4&pageNum=8&trk=public_jobs_jserp-result_search-card,3783674794,Twill,https://www.linkedin.com/company/twill-health?trk=public_jobs_jserp-result_job-search-card-subtitle,United States,2023-12-11
Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-2fst-co-3790725635?refId=FFr7vSuLo4fwIjwGAqUgBQ%3D%3D&trackingId=yLDHI9FjGW7ydZB%2BLZE4cw%3D%3D&position=5&pageNum=8&trk=public_jobs_jserp-result_search-card,3790725635,2FST.CO,https://www.linkedin.com/company/2fst?trk=public_jobs_jserp-result_job-search-card-subtitle,United States,2023-12-20
OpenAI/GPT3 Expert / AI/ML Developer,https://www.linkedin.com/jobs/view/openai-gpt3-expert-ai-ml-developer-at-rise25-3787792746?refId=FFr7vSuLo4fwIjwGAqUgBQ%3D%3D&trackingId=WtvQKU2Z7aL%2FEHSP48nUyA%3D%3D&position=6&pageNum=8&trk=public_jobs_jserp-result_search-card,3787792746,Rise25,https://www.linkedin.com/company/rise25?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chicago, IL",2023-12-16
Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-kungfu-ai-3774853065?refId=FFr7vSuLo4fwIjwGAqUgBQ%3D%3D&trackingId=Bm%2BCYCe4b0SugEr00rflug%3D%3D&position=7&pageNum=8&trk=public_jobs_jserp-result_search-card,3774853065,KUNGFU.AI,https://www.linkedin.com/company/kungfuai?trk=public_jobs_jserp-result_job-search-card-subtitle,United States,2023-12-05
Senior Data Scientist,https://www.linkedin.com/jobs/view/senior-data-scientist-at-xcellent-technology-solutions-xts-3787752992?refId=FFr7vSuLo4fwIjwGAqUgBQ%3D%3D&trackingId=QezDJHmtEEJMB%2Fr%2BH3CNYA%3D%3D&position=8&pageNum=8&trk=public_jobs_jserp-result_search-card,3787752992,Xcellent Technology Solutions (XTS),https://www.linkedin.com/company/xcellent-technology-solutions-xts-?trk=public_jobs_jserp-result_job-search-card-subtitle,"Springfield, VA",2023-12-16
Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-sky-consulting-inc-3784200922?refId=FFr7vSuLo4fwIjwGAqUgBQ%3D%3D&trackingId=Fpb63HSfY9jRfDgp%2BrGksQ%3D%3D&position=9&pageNum=8&trk=public_jobs_jserp-result_search-card,3784200922,Sky Consulting Inc.,https://www.linkedin.com/company/skyconsulting-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,United States,2023-12-13
"Senior Data Scientist, Machine Learning",https://www.linkedin.com/jobs/view/senior-data-scientist-machine-learning-at-sofi-3780595719?refId=FFr7vSuLo4fwIjwGAqUgBQ%3D%3D&trackingId=dg1NkLdAx4wE6Xb5JzDaNg%3D%3D&position=10&pageNum=8&trk=public_jobs_jserp-result_search-card,3780595719,SoFi,https://www.linkedin.com/company/sofi?trk=public_jobs_jserp-result_job-search-card-subtitle,"Frisco, TX",2023-12-06
Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-allstem-connections-3781180971?refId=FFr7vSuLo4fwIjwGAqUgBQ%3D%3D&trackingId=PUxb%2BOyKd4KKCt2%2FC0%2BJQA%3D%3D&position=11&pageNum=8&trk=public_jobs_jserp-result_search-card,3781180971,AllSTEM Connections,https://www.linkedin.com/company/allstemconnections?trk=public_jobs_jserp-result_job-search-card-subtitle,"Escondido, CA",2023-12-14
Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-orionig-3775477856?refId=FFr7vSuLo4fwIjwGAqUgBQ%3D%3D&trackingId=JZMQu86pM5gz7FHOqlTbrg%3D%3D&position=12&pageNum=8&trk=public_jobs_jserp-result_search-card,3775477856,OrionIG,https://www.linkedin.com/company/orion-ig?trk=public_jobs_jserp-result_job-search-card-subtitle,United States,2023-12-06
AI Data Scientist,https://www.linkedin.com/jobs/view/ai-data-scientist-at-greenlight-3772642354?refId=FFr7vSuLo4fwIjwGAqUgBQ%3D%3D&trackingId=Vw%2FHDZkJsL6tfKJ30xt%2FKQ%3D%3D&position=13&pageNum=8&trk=public_jobs_jserp-result_search-card,3772642354,Greenlight,https://www.linkedin.com/company/greenlightcard?trk=public_jobs_jserp-result_job-search-card-subtitle,Atlanta Metropolitan Area,2023-11-28
Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-ask-consulting-3774796501?refId=FFr7vSuLo4fwIjwGAqUgBQ%3D%3D&trackingId=YcNM%2FRzPlqq3nUYXuxGOKw%3D%3D&position=14&pageNum=8&trk=public_jobs_jserp-result_search-card,3774796501,ASK Consulting,https://www.linkedin.com/company/ask-consulting-?trk=public_jobs_jserp-result_job-search-card-subtitle,"St Louis, MO",2023-11-30
Data Scientist - Capsid Engineering,https://www.linkedin.com/jobs/view/data-scientist-capsid-engineering-at-biotalent-3777387469?refId=FFr7vSuLo4fwIjwGAqUgBQ%3D%3D&trackingId=fvEhAMWA6W4sAftqLQk70g%3D%3D&position=15&pageNum=8&trk=public_jobs_jserp-result_search-card,3777387469,BioTalent,https://uk.linkedin.com/company/bio-talent?trk=public_jobs_jserp-result_job-search-card-subtitle,Greater Boston,2023-12-09
Jr Data Scientist,https://www.linkedin.com/jobs/view/jr-data-scientist-at-epsilon-3778864568?refId=FFr7vSuLo4fwIjwGAqUgBQ%3D%3D&trackingId=18f%2FHMpsr%2Fc%2Fbkhu7HtT1w%3D%3D&position=16&pageNum=8&trk=public_jobs_jserp-result_search-card,3778864568,Epsilon,https://www.linkedin.com/company/epsilon?trk=public_jobs_jserp-result_job-search-card-subtitle,"Troy, MI",2023-12-11
Senior Data Scientist,https://www.linkedin.com/jobs/view/senior-data-scientist-at-stealth-startup-3774825380?refId=FFr7vSuLo4fwIjwGAqUgBQ%3D%3D&trackingId=qL2UuLiIyw%2BLWnuichDHng%3D%3D&position=17&pageNum=8&trk=public_jobs_jserp-result_search-card,3774825380,Stealth Startup,https://www.linkedin.com/company/stealth-startup-51?trk=public_jobs_jserp-result_job-search-card-subtitle,San Francisco Bay Area,2023-12-05
Junior Data Scientist,https://www.linkedin.com/jobs/view/junior-data-scientist-at-trilogy-federal-3773593917?refId=FFr7vSuLo4fwIjwGAqUgBQ%3D%3D&trackingId=0QUHpxU%2B40vK9lf40ZCRgA%3D%3D&position=18&pageNum=8&trk=public_jobs_jserp-result_search-card,3773593917,Trilogy Federal,https://www.linkedin.com/company/trilogy-federal?trk=public_jobs_jserp-result_job-search-card-subtitle,"Arlington, VA",2023-12-04
Junior Level Data Scientist(Remote),https://www.linkedin.com/jobs/view/junior-level-data-scientist-remote-at-synergisticit-3767589923?refId=FFr7vSuLo4fwIjwGAqUgBQ%3D%3D&trackingId=WTNrxjWkNlEtDDnFznhjrQ%3D%3D&position=19&pageNum=8&trk=public_jobs_jserp-result_search-card,3767589923,SynergisticIT,https://www.linkedin.com/company/synergisticit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Providence, RI",2023-11-28
Machine Learning Engineer,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-oakland-search-3776781257?refId=FFr7vSuLo4fwIjwGAqUgBQ%3D%3D&trackingId=cnVsg113ctmSgPkhXB7mRg%3D%3D&position=20&pageNum=8&trk=public_jobs_jserp-result_search-card,3776781257,Oakland Search,https://uk.linkedin.com/company/oakland-search?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chicago, IL",2023-12-01
Senior Data Scientist,https://www.linkedin.com/jobs/view/senior-data-scientist-at-invitro-cell-research-llc-3779273481?refId=FFr7vSuLo4fwIjwGAqUgBQ%3D%3D&trackingId=G9fAk%2FVGinyqYLL8EsPsjg%3D%3D&position=21&pageNum=8&trk=public_jobs_jserp-result_search-card,3779273481,"InVitro Cell Research, LLC",https://www.linkedin.com/company/invitro-cell-research-llc?trk=public_jobs_jserp-result_job-search-card-subtitle,New York City Metropolitan Area,2023-12-06
Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-michael-page-3777048851?refId=FFr7vSuLo4fwIjwGAqUgBQ%3D%3D&trackingId=n9BN%2FjxrRBmvOcOC0FdLHA%3D%3D&position=22&pageNum=8&trk=public_jobs_jserp-result_search-card,3777048851,Michael Page,https://uk.linkedin.com/company/michael-page?trk=public_jobs_jserp-result_job-search-card-subtitle,"Manhattan, NY",2023-12-08
Machine Learning Engineer – Epigenomics,https://www.linkedin.com/jobs/view/machine-learning-engineer-%E2%80%93-epigenomics-at-aqtual-inc-3766968989?refId=FFr7vSuLo4fwIjwGAqUgBQ%3D%3D&trackingId=D5A3zBKH2mEDIf5tX5%2F6Vw%3D%3D&position=23&pageNum=8&trk=public_jobs_jserp-result_search-card,3766968989,"Aqtual, Inc.",https://www.linkedin.com/company/aqtual?trk=public_jobs_jserp-result_job-search-card-subtitle,"Hayward, CA",2023-11-27
Entry Level Data Scientist (Remote),https://www.linkedin.com/jobs/view/entry-level-data-scientist-remote-at-synergisticit-3767590872?refId=FFr7vSuLo4fwIjwGAqUgBQ%3D%3D&trackingId=lxMk%2BRrbwFL7nk6EY5o3ZQ%3D%3D&position=24&pageNum=8&trk=public_jobs_jserp-result_search-card,3767590872,SynergisticIT,https://www.linkedin.com/company/synergisticit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Los Angeles, CA",2023-11-28
Data Science Developer,https://www.linkedin.com/jobs/view/data-science-developer-at-paxerahealth-3787769334?refId=FFr7vSuLo4fwIjwGAqUgBQ%3D%3D&trackingId=t52i6tqgI3hKZDIz2UHZhA%3D%3D&position=25&pageNum=8&trk=public_jobs_jserp-result_search-card,3787769334,PaxeraHealth,https://www.linkedin.com/company/paxerahealthcorp?trk=public_jobs_jserp-result_job-search-card-subtitle,"Newton, MA",2023-12-16
"Machine Learning Engineer Internship, Alignment - US Remote",https://www.linkedin.com/jobs/view/machine-learning-engineer-internship-alignment-us-remote-at-hugging-face-3774999791?refId=SC5%2BNlfbz9WgOFG7qBccrw%3D%3D&trackingId=YIXi6hiPw5loxvQrnx7lsQ%3D%3D&position=1&pageNum=9&trk=public_jobs_jserp-result_search-card,3774999791,Hugging Face,https://www.linkedin.com/company/huggingface?trk=public_jobs_jserp-result_job-search-card-subtitle,United States,2023-11-28
Entry Level Data Scientist,https://www.linkedin.com/jobs/view/entry-level-data-scientist-at-synergisticit-3767593627?refId=SC5%2BNlfbz9WgOFG7qBccrw%3D%3D&trackingId=ZoiUS4bDOEA3rHXbvByDYg%3D%3D&position=2&pageNum=9&trk=public_jobs_jserp-result_search-card,3767593627,SynergisticIT,https://www.linkedin.com/company/synergisticit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Raleigh, NC",2023-11-28
Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-silveredge-3780544864?refId=SC5%2BNlfbz9WgOFG7qBccrw%3D%3D&trackingId=TYCeWaK2htXHVeGlijfSTQ%3D%3D&position=3&pageNum=9&trk=public_jobs_jserp-result_search-card,3780544864,SilverEdge,https://www.linkedin.com/company/silveredge?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chantilly, VA",2023-12-06
